date,Net_Gen_By_Fuel_MWh
2001-03-31,0.0
2001-06-30,0.0
2001-09-30,0.0
2001-12-31,0.0
2002-03-31,0.0
2002-06-30,0.0
2002-09-30,0.0
2002-12-31,0.0
2003-03-31,0.0
2003-06-30,0.0
2003-09-30,0.0
2003-12-31,0.0
2004-03-31,0.0
2004-06-30,0.0
2004-09-30,0.0
2004-12-31,0.0
2005-03-31,0.0
2005-06-30,0.0
2005-09-30,0.0
2005-12-31,0.0
2006-03-31,0.0
2006-06-30,0.0
2006-09-30,0.0
2006-12-31,0.0
2007-03-31,0.0
2007-06-30,0.0
2007-09-30,0.0
2007-12-31,0.0
2008-03-31,0.0
2008-06-30,0.0
2008-09-30,0.0
2008-12-31,0.0
2009-03-31,0.0
2009-06-30,0.0
2009-09-30,0.0
2009-12-31,0.0
2010-03-31,0.0
2010-06-30,0.0
2010-09-30,0.0
2010-12-31,0.0
2011-03-31,0.0
2011-06-30,0.0
2011-09-30,0.0
2011-12-31,0.0
2012-03-31,0.0
2012-06-30,0.0
2012-09-30,0.0
2012-12-31,0.0
2013-03-31,0.0
2013-06-30,0.0
2013-09-30,0.0
2013-12-31,0.0
2014-03-31,6.61546
2014-06-30,8.85808
2014-09-30,8.7696
2014-12-31,6.2736
2015-03-31,7.1848
2015-06-30,9.63273
2015-09-30,9.28867
2015-12-31,6.33808
2016-03-31,4.66725
2016-06-30,8.91547
2016-09-30,10.01142
2016-12-31,8.16428
2017-03-31,10.39122
2017-06-30,14.76262
2017-09-30,15.30466
2017-12-31,11.54369
2018-03-31,14.05242
2018-06-30,20.41137
2018-09-30,21.31797
2018-12-31,15.52612
2019-03-31,20.71731
2019-06-30,29.56756
2019-09-30,30.52502
2019-12-31,22.34452
2020-03-31,27.28187
2020-06-30,37.72501
2020-09-30,38.08886
2020-12-31,28.11337
2021-03-31,0.0
2021-06-30,50.52794
2021-09-30,0.0
2021-12-31,0.0
